,channelId,pness,bias
15714,UCLpIFcFtNYAWZ-FkhQOhzsg,0.5506806735994834,No-Label
15715,UCLpcyeOMyhRUifU3cn1AEhQ,0.5103437349328102,No-Label
15716,UCLpnj56-4SQYSJu31zo_dcA,0.6723456539746989,No-Label
15717,UCLpovxJVLBZrXJGCymB6LYw,0.5286531048954317,No-Label
15718,UCLpwYue7hQziPi5QncMfneQ,0.6107640599092083,No-Label
15719,UCLpyzKE8asIWCAtP3_vff1w,0.5210838287291033,No-Label
15720,UCLq0QtlBdqB53Za7rQOTKwA,0.613004030382865,No-Label
15721,UCLq5mB76CPuOvftjqq8JMYQ,0.5665813140774153,No-Label
15722,UCLqH-U2TXzj1h7lyYQZLNQQ,0.5947687223394035,No-Label
15723,UCLqOteUnw2fvVH5PYN1nEhg,0.4754057552447879,No-Label
15724,UCLqPsB0IEfj_oEn3rhEM3xQ,0.4325726366620168,No-Label
15725,UCLqU1MEK55LYkV3M8W8DbhQ,0.4715097448553679,No-Label
15726,UCLqgVWOpe4kH9K9NRDO52eQ,0.6398429434917898,No-Label
15727,UCLqzdkFy_BdcYFF7TIbzWBA,0.42913458139342464,No-Label
15728,UCLr9h6NLlb1iFiVs-e66Q4g,0.6041213154645917,No-Label
15729,UCLr9nHPNpj7U3096nEo8Qfg,0.5499619011772136,No-Label
15730,UCLrFzxcwT97ROXn3JAiDIqQ,0.6686769406558973,No-Label
15731,UCLrI-dOLyDbRnPyUeWadsOg,0.6077246995301014,No-Label
15732,UCLrVxw4H4ZJ3LovpdbzF7bw,0.7743058157088378,No-Label
15733,UCLrXejz0i9tLjQSS1LXcbCA,0.4011122495862068,No-Label
15734,UCLrYAuxT8pJjckotkBgvw1A,0.4706956678378842,No-Label
15735,UCLr_PnLF0aClbzrEnpyxx0A,0.6663898043072072,No-Label
15736,UCLrfOkV19ww9aMYZmWikXoA,0.39934438592955246,No-Label
15737,UCLrpwrZvK9Y1wiMzmM8-fyQ,0.7083214511423371,No-Label
15738,UCLs00d597J_INsaswnBljjQ,0.4739660902791676,No-Label
15739,UCLs1ozoolo_-mKZqq6GuEIQ,0.49852480583222836,No-Label
15740,UCLs4IKoo9ByJ3IQS6u0pRRw,0.46964245728418874,No-Label
15741,UCLsEDBZHFVKNsXRNaptNVWA,0.44281888389353824,No-Label
15742,UCLsSS21k0hsTpezP5ur4X3g,0.5441251958843704,No-Label
15743,UCLsUeooHSJlE_5xL4BPQIOQ,0.6475555575880068,No-Label
15744,UCLsYrDS9jYL_dO1g8qe2ctw,0.6532208876387758,No-Label
15745,UCLsgDgYTlIDN3cCLSMpooNQ,0.6024908085474843,No-Label
15746,UCLsiaNUb42gRAP7ewbJ0ecQ,0.4735243966343395,No-Label
15747,UCLsy9ruQ3qHxmLOnJQmO5KQ,0.4428179093326654,No-Label
15748,UCLt1h4r2RaDFc4J1fujvCGg,0.4763441631654021,No-Label
15749,UCLt4d8cACHzrVvAz9gtaARA,0.7299741289502361,No-Label
15750,UCLt9kIslIa1ffiM8A04KORw,0.5605902609662179,No-Label
15751,UCLtCpNz5XO5OaPXndvuhIRg,0.4875118384544655,No-Label
15752,UCLtD67ljlaeXQMV4sb-YzNA,0.5734955795656941,No-Label
15753,UCLtGfcMj7gFWWqgVPIRZQxg,0.46113563548855574,No-Label
15754,UCLtKal0qTf3klDUr7JS_L9Q,0.7065148605408865,No-Label
15755,UCLtREJY21xRfCuEKvdki1Kw,0.5496005837390909,No-Label
15756,UCLtTBpjh4QGcEN6FW1uTuKw,0.47873724238593557,No-Label
15757,UCLtTJ0ru8UoMm6ikvp-YS8A,0.4218383205621987,No-Label
15758,UCLtTf_uKt0Itd0NG7txrwXA,0.6655500649967162,No-Label
15759,UCLtWjB7eRzNsAoYojBgFD7w,0.5468287228151488,No-Label
15760,UCLtnLkDf4nsXIIcr8orHUHA,0.7319889910977662,No-Label
15761,UCLu1jSLRGzVgOsViFic42Gg,0.594547809793493,No-Label
15762,UCLu4X4QhpWXicKaodtamcjA,0.47641312313312123,No-Label
15763,UCLuH7GubX2xAldP0JX2cGSw,0.3612508420438839,No-Label
15764,UCLuHOqDilyLQT4NPXQuVN4Q,0.520750711696033,No-Label
15765,UCLuI5IP4nBr82VxClxp7Teg,0.672846233958755,No-Label
15766,UCLuK8E7-JMImV4lwjlmu1rA,0.5361497276663283,No-Label
15767,UCLuKPtTOtrPVaBuZBuDYbaw,0.625178350303884,No-Label
15768,UCLuQqm5mjCFoWNyBhL4G8Iw,0.5024875365336423,No-Label
15769,UCLulRGukmtX_nZojCExSABg,0.4140849856470829,No-Label
15770,UCLumW8BckP0H9m1FdncNkMw,0.47139906622669464,No-Label
15771,UCLuqzTYgef441A0VYecDHxA,0.6490459801934244,No-Label
15772,UCLuyCo9hoU0sskt9ewgjo9A,0.580811450991825,No-Label
15773,UCLv6LhnosAyBGwEZeytrKyg,0.5021106690725502,No-Label
15774,UCLv6_JXKd25pMOKUqjxQq_g,0.716856083922642,No-Label
15775,UCLv7Gzc3VTO6ggFlXY0sOyw,0.8086136047520577,No-Label
15776,UCLvAxkjgDXIrO-IDNIBgnEg,0.5914767820644258,No-Label
15777,UCLvJkCj_8SwxznfICwTM04w,0.5586417347501965,No-Label
15778,UCLvKoEsZtbb0qY7YbLeYq7Q,0.4762380009708932,No-Label
15779,UCLvWfeNuywHjhxI17zkMqBg,0.6994320580002279,No-Label
15780,UCLvY3sOzYysvv5TCUsPxcIg,0.24358303766899408,No-Label
15781,UCLvgfPElEhJrOuMsSXNZ0Rw,0.5566682380570288,No-Label
15782,UCLvjR-bH8y_XUqjavoPGgYw,0.40097336155469215,No-Label
15783,UCLvnJL8htRR1T9cbSccaoVw,0.5240155473791652,No-Label
15784,UCLvpyVXoWLm5MmgWzmVdyew,0.4135520652362949,No-Label
15785,UCLw42Ka3Y-g49Dxny4DZpKQ,0.5100814308324347,No-Label
15786,UCLw6we2c2CVIqRI06O0VGtw,0.5990100156885446,No-Label
15787,UCLw8Z2SQXD_v07gei77mQiA,0.6865409533836542,No-Label
15788,UCLwAM4NlrtXakHUDjymP-cw,0.6008585563815722,No-Label
15789,UCLwBaFasYru582dQLylDXpA,0.6304144762623487,No-Label
15790,UCLwExU_Y65RlAZsvUrOG6Cg,0.41169061866104806,No-Label
15791,UCLwNTXWEjVd2qIHLcXxQWxA,0.8841093484318298,No-Label
15792,UCLwUd5KtYONsRJ3UAOojZ0w,0.6819720742068847,No-Label
15793,UCLwa795M35UGttyryYK-tIw,0.6087022520309643,No-Label
15794,UCLwahKIx21G_WUXBLl4E3ZQ,0.4529327079540961,No-Label
15795,UCLwbyg15zJgjtNL0EErkOPA,0.6197803100063467,No-Label
15796,UCLwdOhL6TKbmjRtZ8wIr-Bg,0.7579241579930694,No-Label
15797,UCLwljr7mzcIMEG9XNil-8Tw,0.6039629712799427,No-Label
15798,UCLwluonD3CuhTaVLlmSQ-VQ,0.8331064308493408,No-Label
15799,UCLwvhlZyZtYa44jLgzXQvZA,0.44932643720027865,No-Label
15800,UCLx053rWZxCiYWsBETgdKrQ,0.6407220327208043,No-Label
15801,UCLx8uTY2GZaYIv-cUAcNzwQ,0.63975507802723,No-Label
15802,UCLxAS02eWvfZK4icRNzWD_g,0.5818416141525745,No-Label
15803,UCLxGRoU-xMUAOXekEbfvkvw,0.4588285418865051,No-Label
15804,UCLxMEPUoHpKq4PEk85RZn9A,0.4340970502455019,No-Label
15805,UCLxRrV3L7TBpPEl27yuJkjw,0.537870623016913,No-Label
15806,UCLxZ5uCxBfJo9NueRX4ZcwA,0.46167764028321934,No-Label
15807,UCLxi1KrCqwJS49d50vsw0_w,0.6358837451683262,No-Label
15808,UCLxpvEHi22zim8PqIwPmUog,0.5542562779312943,No-Label
15809,UCLxqd1S685Mpyk9wy8jkVJQ,0.37963806251164955,No-Label
15810,UCLxr8OJ7VzW_zKS9q3gHBLA,0.4923464708536795,No-Label
15811,UCLxrpY1bD6p_FNq749NraRQ,0.4402700814872224,No-Label
15812,UCLxsRHiZkmOgT0gpUQiKS4A,0.588181206806381,No-Label
15813,UCLxuQXpMX01vQH_bEPqDyJw,0.4968092875387244,No-Label
15814,UCLxw5KL-eR9OLzYrMqBQlKA,0.4756005969066275,No-Label
15815,UCLxyhRCoJnRxyGan3YBHm6A,0.6026064948981609,No-Label
15816,UCLy-GhRyAvADNp-QmeZvxAw,0.6799764293497332,No-Label
15817,UCLy6-72NzYpFztbJ7jNEMkg,0.7081994323790426,No-Label
15818,UCLyDtiTLFZ-Ns6gZQDcPv6g,0.45896652383184855,No-Label
15819,UCLyFkJSr-xKBXrWfbcdf08A,0.651481655470847,No-Label
15820,UCLyGS26tPDRfgxRL_0ilwKQ,0.43870847008253466,No-Label
15821,UCLyHMLM5wHkYFHZ2Ya0BFaA,0.4830406399809124,No-Label
15822,UCLyRZN8YfhA1KjJaE5kaZUQ,0.6375699036521296,No-Label
15823,UCLyVUwlB_Hahir_VsKkGPIA,0.45295238297034995,No-Label
15824,UCLyYEq4ODlw3OD9qhGqwimw,0.7299233119550882,No-Label
15825,UCLyr-hfWVCKHcZjV5fg3jbw,0.8045046824802984,No-Label
15826,UCLysbxhOO_JPOPgcsPCMb8w,0.5806561694884367,No-Label
15827,UCLyuguJf-5naPZYTtFk3DrQ,0.5566985772031481,No-Label
15828,UCLz6kJkVS952JgaXdo4-4BA,0.500835373561021,No-Label
15829,UCLz7LG4YVi7_iyk4yOARcxA,0.4530570473647692,No-Label
15830,UCLzC4_8mS7RSQh5EcNHBIZQ,0.3685782762008041,No-Label
15831,UCLzH0xSu377dF8Vtk1AptmQ,0.5396688998793578,No-Label
15832,UCLzLph-8vJA1OthwDTKHFBw,0.716574563418982,No-Label
15833,UCLzNDynuBOB_6KU1fHDig5Q,0.5553492908344467,No-Label
15834,UCLzTTFYJZCEyxHv_zdF26dw,0.49095717920160525,No-Label
15835,UCLza2J9Wo9xfroamwN1_j_Q,0.509877061708998,No-Label
15836,UCLzdMXE3R2xXIklfIO9HCcQ,0.6799002884830503,No-Label
15837,UCLzfA1TEGFy-1anN20nznqQ,0.42567408068225504,No-Label
15838,UCLzgqAfDUXXvQXYre8VNgdQ,0.6056479467010106,No-Label
15839,UCLznrGiORC2itW0oagPRI9Q,0.5541171985013783,No-Label
15840,UCLzw8opUlMnSA2TQfj34K9w,0.5870646217754225,No-Label
15841,UCM-CWGUijAC-8idv6k6Fygw,0.7068015919574687,No-Label
15842,UCM-HqCzHzjy75wZE5-Cwnbw,0.48419387384700247,No-Label
15843,UCM-Imt636hk4nHrXKwxR7XA,0.6073229144101805,No-Label
15844,UCM-Jj3DGtBDdQ8GB2oQnGUw,0.5771071690120071,No-Label
15845,UCM-ONC2bCHytG2mYtKDmIeA,0.4150720824310169,No-Label
15846,UCM-QjVh4S2oi3YD03j-hf9Q,0.6530901605109539,No-Label
15847,UCM-_ZxtiQkBlukkyi0xZDtA,0.7057411368081714,No-Label
15848,UCM-eRxEc_TutiPIbOS1YYbw,0.6008963464161498,No-Label
15849,UCM-griDiY16_LqjS647XgRg,0.42561171553094196,No-Label
15850,UCM-jZHILeET105aGh7d4ykw,0.5797841511413264,No-Label
15851,UCM-jlCRlsC59Pq5oXa61CzA,0.6094203379840013,No-Label
15852,UCM-ko9RGEg5xvDCSyJu7QhQ,0.6889617915349789,No-Label
15853,UCM-yUTYGmrNvKOCcAl21g3w,0.579275089967862,No-Label
15854,UCM014DFZ7peFVrSaxnh4-Mw,0.5811134744241747,No-Label
15855,UCM0FK0qoffx9CWNdp4RgehQ,0.4485095259842155,No-Label
15856,UCM0QUa77XKuciQzaTmsknrw,0.4961588981021328,No-Label
15857,UCM0SFRK9xE0xi25i7iVNGxQ,0.4564424995791675,No-Label
15858,UCM0V8r4kuIWIl6Sy-NHj2lg,0.7488195222828784,No-Label
15859,UCM0YvsRfYfsniGAhjvYFOSA,0.6122136726132922,No-Label
15860,UCM0cwESe107DHyGpEUx1n4Q,0.7196138122746707,No-Label
15861,UCM0ddPebWKgzAo0TzEegPwA,0.5950606161426754,No-Label
15862,UCM0e4EaqYOuoxsgdd0yLDeQ,0.4913302283087019,No-Label
15863,UCM0kHJXSHR1k1wtLuliKmHg,0.476252733437414,No-Label
15864,UCM0yIQ9P7qILlShfF_8XYiA,0.47806036904429616,No-Label
15865,UCM0yJPZK6c-K10WD1pi1lmA,0.5180938153630866,No-Label
15866,UCM11Z1jQPm07ImX4lqYmwqA,0.6161869278522268,No-Label
15867,UCM15YNy8g-CaJ15YZCbq0Iw,0.6253516263886623,No-Label
15868,UCM1Bnpxipb8H4GJoITnJ0XQ,0.5025198745396333,No-Label
15869,UCM1LVD5a5509fzL-4khritA,0.7033068934802085,No-Label
15870,UCM1LnyHYDLXLGiY8gGLPgNg,0.4745516562604505,No-Label
15871,UCM1VesJtJ9vTXcMLLr_FfdQ,0.6239706312971238,No-Label
15872,UCM1VqjE2rshkzKfp4zRVwKA,0.560725348633518,No-Label
15873,UCM1Zrej7rHI9gHfOUaYdWjQ,0.4006799353440487,No-Label
15874,UCM1cgxPGbxl_jR28Dx0CNww,0.6306465154129526,No-Label
15875,UCM1epuYUO9W_91E9gX60aWw,0.4568641548230055,No-Label
15876,UCM1gEqLPsgej7ZKzu9w8v7A,0.5506105625610048,No-Label
15877,UCM1hUAJDveuj547WljTMJJQ,0.5997411382652574,No-Label
15878,UCM1kg1Z77-VG9mswP5ZpVsQ,0.42538937743696564,No-Label
15879,UCM1p0k5uok7f5GV5nHUAB8g,0.4253707489732445,No-Label
15880,UCM24aNhUAPc8qDYWEv4hhAg,0.3430758243810865,No-Label
15881,UCM2EQ3bNqAC8xrkp7yrwDyQ,0.42767560251770653,No-Label
15882,UCM2ERkgV3P1_6MAyxa51rxA,0.5067357080665984,No-Label
15883,UCM2FoYtC-2PQzMr_gDfQnHg,0.6000798357837714,No-Label
15884,UCM2K9ZILEPo_wKJel3pvY9A,0.5116982468783405,No-Label
15885,UCM2M-6URH7diHRcP5_zpbHg,0.44400530761936796,No-Label
15886,UCM2Mv__77HW4KnEXzD2tDLQ,0.45727219510137673,No-Label
15887,UCM2SO69PhFRKKEYwGSV4sHQ,0.5827199153724274,No-Label
15888,UCM2nSBiVH_QQkaHfOmwkdtQ,0.8329312381518447,No-Label
15889,UCM2o5Sn0Tb8s7H0gmwafeYw,0.42672463142447,No-Label
15890,UCM2vdqz-7e4HAuzhpFuRY8w,0.3821915012900229,No-Label
15891,UCM30Utw40PYZTGgvrMXNuWw,0.4804745585129397,No-Label
15892,UCM38xtkWZ9y1d3AwXWpo79w,0.5917998906758934,No-Label
15893,UCM3D4WAo5Bkcpi0yvzQVGDQ,0.6615485870555342,No-Label
15894,UCM3P_G21gOSVdepXrEFojIg,0.5467704046836849,No-Label
15895,UCM3TyL66uKC-JQ81vHOo3fA,0.602425093071147,No-Label
15896,UCM3UR3fhPakeKa2LDwfao7w,0.5610639078734765,No-Label
15897,UCM3UmkkIpt9wp7K1e0kgbqw,0.4524172923333439,No-Label
15898,UCM3VeyJKRr78wITQZhb1NRQ,0.5531837734752667,No-Label
15899,UCM3e8MIdaDQrowdqdPEw-gQ,0.6742305837165321,No-Label
15900,UCM3hWnv_tshvTS660fhHH7A,0.6952739345090262,No-Label
15901,UCM42XWqRoruK6bNkgbgoJMw,0.6487384914963954,No-Label
15902,UCM43IAWP6no_SKM6s63q78g,0.3266585627274524,No-Label
15903,UCM4GEVa1Qi1CTdJg0ljdoow,0.5121064250224323,No-Label
15904,UCM4_7Tc_mlsnc5iSuG5qB6w,0.5594540492404508,No-Label
15905,UCM4a3zm8uSou0ztrBgFqZSg,0.41318945277512564,No-Label
15906,UCM4aU1V9Ztg-epBsP17efWg,0.7101168388277979,No-Label
15907,UCM4d4vlR_63WQJv6UxTwZqg,0.5823546741992462,No-Label
15908,UCM4eZRLc2rB6upeAid0VBwg,0.4923368805929956,No-Label
15909,UCM4hiMCyAEMxibzIYrOKD5Q,0.5777884424122708,No-Label
15910,UCM4lcphngBDu1EbZgWMEMDg,0.5427985288757833,No-Label
15911,UCM4mUayOV-yfqPNzePbHKsw,0.4062468860292218,No-Label
15912,UCM4u0gp8gm99w9MXQ7ZI8Mw,0.3384815357576819,No-Label
15913,UCM4vLyVm4MPhS3o5o729Udg,0.6012678893751408,No-Label
15914,UCM5IJtgRa-ScxnzmEqt0jJg,0.4271886153625791,No-Label
15915,UCM5OdysuAWjORR3BGW2ge_w,0.4826663938258832,No-Label
15916,UCM5VX4496qpsHcewO7TBssw,0.6468486176866916,No-Label
15917,UCM5kG3cnvmN_dhDyGzBZueA,0.4747890543469397,No-Label
15918,UCM5mg6Dgs2mOp1ZluNAbVKA,0.5473658668443246,No-Label
15919,UCM5oBZ-P131W8lGHHfkScLw,0.5289965066932805,No-Label
15920,UCM5v93rV1sazitUpB47hVrA,0.6107447406712523,No-Label
15921,UCM5xpbML7pVSHITkYQsBGeg,0.3646367572828551,No-Label
15922,UCM5yU7TdzjU_bulbHEYl6Bg,0.5623367426536308,No-Label
15923,UCM66j7Ewywge1OGL7BsgzmQ,0.4679310497288675,No-Label
15924,UCM6EbmEFrTbrQ_31bUx5h3w,0.6962813570626687,No-Label
15925,UCM6LRPTuXKRPhL6X29SVceQ,0.3823604662663345,No-Label
15926,UCM6S_F0lPu6E6vTbiVaYDpg,0.534657924159594,No-Label
15927,UCM6TrRiM3rsUDhXvRjYGdpQ,0.4232002166660804,No-Label
15928,UCM6VhEljBIVyg9eCEFBuYFw,0.47872669407260215,No-Label
15929,UCM6cN45p-QTDRwVPVPRpfYQ,0.5777880208278044,No-Label
15930,UCM6cd0hPii_FJOzZaxqGj7w,0.5754951255692691,No-Label
15931,UCM6e630B_7TLMdrTaN1SR_A,0.45469778777255,No-Label
15932,UCM6goQs3y0xQH47h49SmWKw,0.4594753115362049,No-Label
15933,UCM7-S8Q0uqUxG0kKfX_dOzw,0.658058102897484,No-Label
15934,UCM74-dhQJQrkQWhx4Rc3Leg,0.4231535851348422,No-Label
15935,UCM78daH1gun8oqAuXiMf_LA,0.4380792386443402,No-Label
15936,UCM7AKTt1WensqrqpIYImYOQ,0.6912649526179454,No-Label
15937,UCM7GnEK6QlzUxOMqZBwNnSw,0.5103565847808949,No-Label
15938,UCM7I_NC8mIyNLlslSi129ow,0.7401137847938956,No-Label
15939,UCM7OPaFwk6VXOnbW6Uo2wCw,0.5932723496407395,No-Label
15940,UCM7Srv4mxJejt2NLmumkRRQ,0.6833139503416832,No-Label
15941,UCM7XCXnxtYJkkMN0zf0tsSw,0.5966151916088942,No-Label
15942,UCM7ZMsrOMI9PVHvwzKuUX5Q,0.5205106585652879,No-Label
15943,UCM7f1L1e-0S1sTI4KAzQ78A,0.4069620361078816,No-Label
15944,UCM7idw0FYwhU7qQwP2v9q3Q,0.40097336155469215,No-Label
15945,UCM7inNEZgbA3_ZPp2D6IAlw,0.4288339205312102,No-Label
15946,UCM7kA_N0zTuKvywlB-5i17A,0.4862170456561708,No-Label
15947,UCM7nkBGadxKOa4DAJVFwoWg,0.4908183043199304,No-Label
15948,UCM7vYKzH0LwwhSwNPoxT4ZQ,0.4792106715760583,No-Label
15949,UCM7wEqkuY4Wr3eUX8xfJoRw,0.6319080608804659,No-Label
15950,UCM82bm9KN7DMBkTfR-psyqQ,0.712382009240539,No-Label
15951,UCM86hA7E1y3vOJuzdqCXh1Q,0.5846292321964842,No-Label
15952,UCM88mtSE0zRTn5ae4EbYcuw,0.6906203580133653,No-Label
15953,UCM8Fbq2YhWIdC5huaO2smAg,0.5842852021343247,No-Label
15954,UCM8P1oAFg_k0hUwM2EnBm4w,0.7165986736873455,No-Label
15955,UCM8WNe8GEhLKIdUbw5Iquug,0.6662671473912626,No-Label
15956,UCM8XzXipyTsylZ_WsGKmdKQ,0.5174632814719873,No-Label
15957,UCM8Y_V0jqqYS6dLwMoRO9FQ,0.6777918376808657,No-Label
15958,UCM8aKvT4b4K5biS0r1WcrVw,0.586693992853541,No-Label
15959,UCM8qRGoiaLwmMv31L7xeeEQ,0.7515647985349455,No-Label
15960,UCM8qpC9MFYmKAJ822CLFniA,0.4192228374239939,No-Label
15961,UCM8zUfmsFI7fu8UBWZL-DRg,0.4437457795760544,No-Label
15962,UCM90gMiLPlVnhSLhrdF_MZA,0.6140988077633434,No-Label
15963,UCM96pu5VCp13f7P8Ar7qUjg,0.6606771614115599,No-Label
15964,UCM99eEcoxEsnDU97AnX0tvg,0.3390690783153569,No-Label
15965,UCM9CfKdNapGC549H8Ehpycw,0.4846940565271392,No-Label
15966,UCM9IxdhUn4Sm8ITdod8Tm2Q,0.6425008863209443,No-Label
15967,UCM9_aELZAI6ZqbBhmIjzh-Q,0.45985059480492035,No-Label
15968,UCM9eKnarVl19sAVo39DCcwA,0.6959639796632097,No-Label
15969,UCM9hRmyrPOKyD6B45RUQEOA,0.43462848785021563,No-Label
15970,UCM9pcysQHvIKG5m1nlz8x5g,0.3804323789563521,No-Label
15971,UCM9uvq7NiMDmqZnaepEvc0A,0.7174153661391725,No-Label
15972,UCMABHak-OpZbC7k3HT2P5yQ,0.5346771686701584,No-Label
15973,UCMABZbar7iBDql0O7AidM1Q,0.5398073529996424,No-Label
15974,UCMAB_CuRxRNg-lmmirKDYww,0.4368076205912761,No-Label
15975,UCMAGJ9Hhe_IjsiuYHrns8ag,0.4012194674073007,No-Label
15976,UCMAWWX5HmFvC06IKmY0PiGQ,0.43804512929803785,No-Label
15977,UCMAaVkkfe8BnfCC2UK7rGVg,0.4247904016880293,No-Label
15978,UCMAeSYIjnPm4xqdtxQju71A,0.6944509042418991,No-Label
15979,UCMApuFts2zNMp4QU8Ng-oyw,0.5052403910687062,No-Label
15980,UCMArCFSepMmkC24b-KLjN2Q,0.5861561788409139,No-Label
15981,UCMAtGuHXZbuWCIu5qzoTMqg,0.6598356242073486,No-Label
15982,UCMAtX9eFBpwc4LtgvbqsOpQ,0.8868850727209558,No-Label
15983,UCMAw7-6CowTiz36EYhntcyw,0.5598192349966704,No-Label
15984,UCMAwhaxBOE-2xfX2Kcdqy9Q,0.41433104020170236,No-Label
15985,UCMAwhnVN4cTUqKz0uOI_q3A,0.5193448606246057,No-Label
15986,UCMAwi5fm2yOSEeKd_Qv0Z2Q,0.7835994850590827,No-Label
15987,UCMB-3Yld6uYoTehODKHljcw,0.40352498230927675,No-Label
15988,UCMB-msbVYPRWjlVSnWz030g,0.42491719288587015,No-Label
15989,UCMB6goeDXT796bzlZFrVlIA,0.4787900731238348,No-Label
15990,UCMB8HFoi_QUoGsoRRHyZGAQ,0.5346290920922763,No-Label
15991,UCMBNTj0G84ipsjPzRkK3KDw,0.5043958572696094,No-Label
15992,UCMBNjDVgy1lc_FyePVg60_Q,0.6846818336448738,No-Label
15993,UCMBZ9EMR_xYt9zcLTLD4OxA,0.5421782433693842,No-Label
15994,UCMBc-U7H2brpOvELnaudmcg,0.555787794788812,No-Label
15995,UCMBd2M8eUuWJLyuU7gfGWXA,0.406604702317582,No-Label
15996,UCMBfVjLDAebugEphxl9m_Eg,0.3804323789563521,No-Label
15997,UCMBpJ5kRKU1X5QBc_hmFyBg,0.5277340293994552,No-Label
15998,UCMBsmDfLTOPRicJISPeXacw,0.39219754873184454,No-Label
15999,UCMC0rHAZ0KnayeGkSfRbVtg,0.5723793410485948,No-Label
16000,UCMC9R6OigawtoVTG_qHFMoQ,0.6373549535764718,No-Label
16001,UCMCGcS4RcAqSwzpolWyx3Xw,0.7236174485651761,No-Label
16002,UCMCN2cw5IyipKu3iLOAJe9Q,0.4168124892262654,No-Label
16003,UCMCQslxK0iTNKaPi_6Lg6pQ,0.4782192379152805,No-Label
16004,UCMCVNLQ0ihGLJ6VqtMPgXrw,0.47719014668761006,No-Label
16005,UCMCYkDWqB-122Zt6tOXI91g,0.6860580131316563,No-Label
16006,UCMCd3u3uQ0DtlDfVU0GlKpQ,0.6217186871242205,No-Label
16007,UCMCioqY4zblWt7Uw0E0VTGA,0.8260598608104507,left
16008,UCMCrgBpQFb-b0n4W5Xf7ILg,0.48143209803965903,No-Label
16009,UCMCtR3gKG9ER234olwlhvng,0.6375146042910982,No-Label
16010,UCMD-5-FLQLsaeYsTojlFGhg,0.42052333493847943,No-Label
16011,UCMD4H0OdQUsMPej9XQyZy0w,0.5568019746010432,No-Label
16012,UCMDAIe7iG-a-QLMKVcCIdlg,0.7284868650676973,No-Label
16013,UCMDGSLsZLVsQOr6I6e3mlwA,0.4980232369057195,No-Label
16014,UCMDHJ_ARuhNo4P5Fp7JGcjg,0.5479088810497394,No-Label
16015,UCMDQxm7cUx3yXkfeHa5zJIQ,0.6421610172753089,No-Label
16016,UCMDV6J2hWXet7ZCfgrXGgeg,0.5912091780164034,No-Label
16017,UCMD_k2IDOQpGU4D8OMyHXVQ,0.7342492224504145,No-Label
16018,UCMDdO0Rl6fbG9vaGMDr_L9A,0.5371981814792632,No-Label
16019,UCMDoGQEBNf-yBnUXugkjSYA,0.6479050732539499,No-Label
16020,UCMDrLJJDIhcXjSYrPy5iOrg,0.682522334821153,No-Label
16021,UCMDtoPUno_f-puMpHL3Uuqg,0.34958950489584006,No-Label
16022,UCMDxbhGcsE7EnknxPEzC_Iw,0.7925258637869687,No-Label
16023,UCME81PohuzT1JMCsEtvsD2w,0.8083841895612309,No-Label
16024,UCMEMbA38r9CKCuukra2Mr3Q,0.6586445274381587,No-Label
16025,UCMEW7aJFJdI-gRhXw3UtWKA,0.45008179360269407,No-Label
16026,UCMEYI1H2d367NuY1fDzSYkg,0.4997246419205191,No-Label
16027,UCMEiuHFc7nHTDq2_KzLu0bw,0.5083994067816138,No-Label
16028,UCMF6Sl9DXbqUIr6lfAL4kLQ,0.4003958756841577,No-Label
16029,UCMFEI-CWLBE8zdOu7BeSlow,0.2684609073536531,No-Label
16030,UCMFML032uyM01DW8oF1PGwQ,0.6618333688909567,No-Label
16031,UCMFSTAyvpl_yBXmq6JPfhBQ,0.5496468298407681,No-Label
16032,UCMFVx9JW-EZVAEBH8Wk8MyQ,0.5886248699632072,No-Label
16033,UCMFWyzes_dRZJBSx3V0I5IA,0.4909592482639596,No-Label
16034,UCMFb0ksyTZKXWuxRHxkTIww,0.5396128981685466,No-Label
16035,UCMFmrcGuFNu_59L0pHcR0OA,0.5958463689506661,No-Label
16036,UCMG4lxPQbcIde-nd7ypw3fg,0.3876817344974303,No-Label
16037,UCMG7DKIrpZoJlRLqYe9NtQg,0.6153446006867331,No-Label
16038,UCMGMiLSz3jiQiw-hRpRsSbA,0.682271978906056,No-Label
16039,UCMGVp_GnkhHZROIfRdXpo4Q,0.43424335921088336,No-Label
16040,UCMGf-4TZDqNG97yqY5WPTCA,0.6190440669430033,No-Label
16041,UCMGw5u3Yqb6crAtxznj8kxw,0.40960855871745805,No-Label
16042,UCMGzywjsnwlrXzuDxV0sz7A,0.414740590286879,No-Label
16043,UCMHG0rJtVF1LohiP63FJakw,0.5145173577837407,No-Label
16044,UCMHQoiq6PnPWb_gGD6eAQEg,0.7941996817481025,No-Label
16045,UCMHXMAeKkI6HXlPfLiYvo9g,0.3851671252273462,No-Label
16046,UCMHdZ241C5-RPx7WRj8zfeQ,0.6725753841072132,No-Label
16047,UCMIEFxMkeu-POKWmmxDQf_Q,0.49178413660880704,No-Label
16048,UCMIGpjyL6H__IFp7emWErlw,0.6186504039738198,No-Label
16049,UCMIZ1PU9g27a-dEwCUxWC4A,0.5196013420206662,No-Label
16050,UCMIZqKAtSetjReDVLvBV0tA,0.3952952885877415,No-Label
16051,UCMIa0Y6LYsnkduN7fCKBx-A,0.4432845971441727,No-Label
16052,UCMIbEoUdyiuvHdrttsQ-rbA,0.5801000833998622,No-Label
